order_id,zone,merchant_name,assigned,assigned_driver_id,assigned_driver_name,offer_amount,effective_pay_per_mile,total_economic_miles,total_minutes,status,reason,zone_pressure_multiplier
ORD-000710,short_north,Starbucks,True,DRV-0131,Driver 131,36.84,6.12,6.02,35.49,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000711,dublin_edge,Taco Bell,True,DRV-0108,Driver 108,43.13,4.89,8.82,24.27,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000712,worthington,Kroger,True,DRV-0108,Driver 108,42.0,4.87,8.63,38.04,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000713,clintonville,Starbucks,True,DRV-0064,Driver 64,24.06,5.03,4.78,32.74,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000714,clintonville,Awadh India Restaurant,True,DRV-0064,Driver 64,42.44,4.6,9.23,36.56,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000715,short_north,Awadh India Restaurant,True,DRV-0131,Driver 131,41.18,6.44,6.39,25.46,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000716,osu,Taco Bell,True,DRV-0007,Driver 7,39.76,4.65,8.55,23.61,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000717,worthington,Ritzy's,True,DRV-0108,Driver 108,40.4,6.59,6.13,40.24,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000718,worthington,Pizza Hut,True,DRV-0108,Driver 108,31.01,5.67,5.47,22.25,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000719,clintonville,McDonald's,True,DRV-0064,Driver 64,41.57,4.61,9.01,29.07,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000720,ua_edge,Kroger,True,DRV-0034,Driver 34,39.39,4.82,8.17,26.36,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000721,clintonville,Ritzy's,True,DRV-0064,Driver 64,34.23,6.03,5.68,34.67,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000722,dublin_edge,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,37.65,5.19,7.25,28.87,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000723,ua_edge,Ritzy's,True,DRV-0034,Driver 34,34.39,3.94,8.72,27.34,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000724,worthington,Ritzy's,True,DRV-0108,Driver 108,36.0,6.23,5.78,33.7,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000725,clintonville,Starbucks,True,DRV-0064,Driver 64,35.31,4.84,7.3,29.12,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000726,osu,Pizza Hut,True,DRV-0007,Driver 7,42.92,5.51,7.79,18.55,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000727,dublin_edge,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,30.88,6.49,4.76,25.78,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000728,ua_edge,McDonald's,True,DRV-0034,Driver 34,26.32,6.04,4.36,34.43,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000729,dublin_edge,Starbucks,True,DRV-0108,Driver 108,35.56,5.66,6.28,31.33,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000730,beechwold,Taco Bell,True,DRV-0139,Driver 139,28.6,5.9,4.85,28.08,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000731,short_north,Iron Grill BBQ & Breakfast,True,DRV-0131,Driver 131,34.95,3.88,9.01,27.63,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000732,clintonville,Kroger,True,DRV-0064,Driver 64,24.21,5.95,4.07,28.41,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000733,worthington,Taco Bell,True,DRV-0108,Driver 108,37.48,6.05,6.2,27.09,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000734,osu,Taco Bell,True,DRV-0007,Driver 7,29.05,4.97,5.84,25.72,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000735,clintonville,Wendy's,True,DRV-0064,Driver 64,32.92,5.44,6.05,26.07,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000736,short_north,Iron Grill BBQ & Breakfast,True,DRV-0131,Driver 131,47.57,4.96,9.59,38.89,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000737,northland,Pizza Hut,True,DRV-0017,Driver 17,39.35,4.24,9.27,28.39,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000738,short_north,McDonald's,True,DRV-0131,Driver 131,31.34,5.05,6.2,33.77,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000739,clintonville,Awadh India Restaurant,True,DRV-0064,Driver 64,23.26,5.55,4.19,13.0,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000740,worthington,McDonald's,True,DRV-0108,Driver 108,34.45,5.96,5.78,33.98,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000741,short_north,Taco Bell,True,DRV-0131,Driver 131,27.49,4.79,5.74,18.5,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000742,clintonville,Pizza Hut,True,DRV-0064,Driver 64,25.59,4.62,5.54,37.19,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000743,beechwold,Wendy's,True,DRV-0139,Driver 139,30.91,5.38,5.75,32.62,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000744,clintonville,Iron Grill BBQ & Breakfast,True,DRV-0064,Driver 64,35.44,4.47,7.93,33.91,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000745,beechwold,Awadh India Restaurant,True,DRV-0139,Driver 139,24.27,9.06,2.68,38.52,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000746,dublin_edge,Pizza Hut,True,DRV-0108,Driver 108,33.16,6.89,4.81,37.3,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000747,short_north,Awadh India Restaurant,True,DRV-0131,Driver 131,50.53,6.38,7.92,33.74,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000748,beechwold,Iron Grill BBQ & Breakfast,True,DRV-0139,Driver 139,41.44,5.35,7.74,22.31,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000749,clintonville,Wendy's,True,DRV-0064,Driver 64,29.38,3.89,7.55,28.99,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000750,ua_edge,Ritzy's,True,DRV-0034,Driver 34,55.15,5.43,10.15,29.16,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000751,clintonville,Awadh India Restaurant,True,DRV-0064,Driver 64,43.03,4.39,9.8,22.87,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000752,short_north,Ritzy's,True,DRV-0131,Driver 131,41.26,4.32,9.54,43.39,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000753,short_north,Chipotle,True,DRV-0131,Driver 131,36.98,4.08,9.07,17.95,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000754,clintonville,Starbucks,True,DRV-0064,Driver 64,43.14,4.37,9.87,25.27,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000755,short_north,Awadh India Restaurant,True,DRV-0131,Driver 131,36.43,4.42,8.24,38.3,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000756,beechwold,Awadh India Restaurant,True,DRV-0139,Driver 139,30.25,6.49,4.66,22.65,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000757,dublin_edge,Starbucks,True,DRV-0108,Driver 108,29.77,6.0,4.96,22.39,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000758,osu,Pizza Hut,True,DRV-0007,Driver 7,28.79,5.41,5.32,35.06,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000759,clintonville,McDonald's,True,DRV-0064,Driver 64,34.6,4.26,8.12,29.02,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000760,worthington,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,43.31,5.27,8.22,24.45,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000761,clintonville,Chipotle,True,DRV-0064,Driver 64,26.95,3.8,7.1,32.04,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000762,osu,Iron Grill BBQ & Breakfast,True,DRV-0007,Driver 7,28.47,7.26,3.92,35.08,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000763,short_north,Iron Grill BBQ & Breakfast,True,DRV-0131,Driver 131,34.81,4.91,7.09,20.32,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000764,clintonville,Pizza Hut,True,DRV-0064,Driver 64,25.68,4.76,5.39,33.3,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000765,clintonville,Ritzy's,True,DRV-0064,Driver 64,37.14,5.13,7.24,41.97,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000766,short_north,Wendy's,True,DRV-0131,Driver 131,35.36,5.21,6.79,34.31,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000767,osu,Ritzy's,True,DRV-0007,Driver 7,29.83,5.68,5.25,17.81,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000768,clintonville,Chipotle,True,DRV-0064,Driver 64,37.71,4.3,8.76,38.71,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000769,clintonville,Pizza Hut,True,DRV-0064,Driver 64,39.48,4.55,8.67,34.43,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000770,ua_edge,Kroger,True,DRV-0034,Driver 34,39.77,4.6,8.64,24.06,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000771,worthington,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,39.5,6.13,6.44,34.13,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000772,osu,Starbucks,True,DRV-0007,Driver 7,41.27,4.49,9.19,27.52,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000773,short_north,Iron Grill BBQ & Breakfast,True,DRV-0131,Driver 131,41.73,4.7,8.88,29.98,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000774,clintonville,Wendy's,True,DRV-0064,Driver 64,40.28,4.98,8.09,32.03,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000775,osu,Awadh India Restaurant,True,DRV-0007,Driver 7,51.86,5.28,9.83,34.17,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000776,clintonville,Starbucks,True,DRV-0064,Driver 64,22.59,5.15,4.39,26.78,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000777,clintonville,Ritzy's,True,DRV-0064,Driver 64,33.05,4.76,6.94,33.99,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000778,clintonville,Pizza Hut,True,DRV-0064,Driver 64,21.31,5.13,4.15,25.42,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000779,short_north,Kroger,True,DRV-0131,Driver 131,28.34,5.51,5.14,31.69,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000780,osu,Ritzy's,True,DRV-0007,Driver 7,32.97,5.76,5.72,34.12,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000781,dublin_edge,Starbucks,True,DRV-0108,Driver 108,30.4,4.59,6.62,30.67,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000782,osu,Starbucks,True,DRV-0007,Driver 7,39.06,5.39,7.25,39.95,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000783,clintonville,Ritzy's,True,DRV-0064,Driver 64,35.67,3.86,9.25,23.64,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000784,beechwold,Wendy's,True,DRV-0139,Driver 139,44.88,5.35,8.39,33.4,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000785,worthington,Ritzy's,True,DRV-0108,Driver 108,35.66,6.46,5.52,32.16,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000786,worthington,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,49.29,5.51,8.94,27.97,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000787,beechwold,McDonald's,True,DRV-0139,Driver 139,28.27,5.22,5.42,24.5,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000788,ua_edge,Starbucks,True,DRV-0034,Driver 34,36.37,5.23,6.95,31.37,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000789,short_north,Ritzy's,True,DRV-0131,Driver 131,31.67,6.17,5.13,16.8,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000790,worthington,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,25.89,7.64,3.39,18.94,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000791,worthington,Chipotle,True,DRV-0108,Driver 108,44.94,5.89,7.63,30.0,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000792,worthington,Ritzy's,True,DRV-0108,Driver 108,35.1,4.83,7.27,39.56,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000793,short_north,Chipotle,True,DRV-0131,Driver 131,38.47,4.39,8.77,33.39,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000794,northland,McDonald's,True,DRV-0017,Driver 17,30.0,5.67,5.29,33.04,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000795,short_north,Wendy's,True,DRV-0131,Driver 131,28.04,7.48,3.75,39.91,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000796,worthington,Kroger,True,DRV-0108,Driver 108,40.08,5.47,7.33,23.42,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000797,worthington,Awadh India Restaurant,True,DRV-0108,Driver 108,48.06,5.61,8.57,36.46,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000798,clintonville,Chipotle,True,DRV-0064,Driver 64,30.28,5.43,5.58,19.48,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000799,osu,Wendy's,True,DRV-0007,Driver 7,40.34,5.28,7.64,30.89,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000800,northland,Kroger,True,DRV-0017,Driver 17,19.47,7.46,2.61,27.5,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000801,ua_edge,Chipotle,True,DRV-0034,Driver 34,32.06,6.2,5.17,40.01,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000802,northland,Iron Grill BBQ & Breakfast,True,DRV-0017,Driver 17,27.8,4.68,5.94,17.65,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000803,short_north,McDonald's,True,DRV-0131,Driver 131,38.03,5.22,7.29,21.87,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000804,short_north,Chipotle,True,DRV-0131,Driver 131,38.33,4.66,8.22,21.17,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000805,beechwold,Iron Grill BBQ & Breakfast,True,DRV-0139,Driver 139,40.47,5.35,7.56,31.46,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000806,northland,Awadh India Restaurant,True,DRV-0017,Driver 17,24.95,5.31,4.7,26.39,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000807,osu,Ritzy's,True,DRV-0007,Driver 7,22.2,6.12,3.63,23.65,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000808,worthington,Taco Bell,True,DRV-0108,Driver 108,38.45,5.64,6.82,27.2,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000809,worthington,Awadh India Restaurant,True,DRV-0108,Driver 108,39.46,5.78,6.83,20.86,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000810,osu,Taco Bell,True,DRV-0007,Driver 7,41.74,4.3,9.71,38.15,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000811,worthington,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,47.38,5.73,8.27,30.25,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000812,short_north,Ritzy's,True,DRV-0131,Driver 131,32.55,5.42,6.01,24.93,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000813,beechwold,Awadh India Restaurant,True,DRV-0139,Driver 139,37.82,5.95,6.36,31.76,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000814,worthington,Kroger,True,DRV-0108,Driver 108,34.4,4.47,7.7,22.65,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000815,short_north,Kroger,True,DRV-0131,Driver 131,37.3,7.49,4.98,29.34,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000816,ua_edge,Awadh India Restaurant,True,DRV-0034,Driver 34,37.11,4.75,7.81,25.65,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000817,ua_edge,Chipotle,True,DRV-0034,Driver 34,17.86,5.69,3.14,30.04,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000818,clintonville,Iron Grill BBQ & Breakfast,True,DRV-0064,Driver 64,23.65,8.48,2.79,30.78,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000819,beechwold,Kroger,True,DRV-0139,Driver 139,40.54,5.25,7.72,30.87,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000820,northland,Iron Grill BBQ & Breakfast,True,DRV-0017,Driver 17,38.09,5.23,7.28,19.52,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000821,worthington,Chipotle,True,DRV-0108,Driver 108,38.22,6.5,5.88,29.21,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000822,clintonville,McDonald's,True,DRV-0064,Driver 64,28.22,4.73,5.97,21.83,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000823,worthington,Ritzy's,True,DRV-0108,Driver 108,41.3,5.13,8.05,29.07,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000824,northland,Wendy's,True,DRV-0017,Driver 17,31.6,4.79,6.6,18.11,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000825,osu,Awadh India Restaurant,True,DRV-0007,Driver 7,42.29,5.68,7.44,26.83,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000826,osu,Taco Bell,True,DRV-0007,Driver 7,33.1,5.79,5.72,32.76,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000827,worthington,Pizza Hut,True,DRV-0108,Driver 108,33.2,6.71,4.95,29.83,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000828,osu,Starbucks,True,DRV-0007,Driver 7,35.72,4.79,7.46,22.48,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000829,short_north,Chipotle,True,DRV-0131,Driver 131,37.69,7.29,5.17,30.05,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000830,short_north,Kroger,True,DRV-0131,Driver 131,27.89,5.58,5.0,41.13,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000831,ua_edge,Kroger,True,DRV-0034,Driver 34,28.05,5.97,4.7,33.0,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000832,short_north,Pizza Hut,True,DRV-0131,Driver 131,38.68,5.33,7.26,23.09,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000833,northland,Ritzy's,True,DRV-0017,Driver 17,31.92,4.93,6.48,40.72,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000834,dublin_edge,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,45.09,4.97,9.07,22.15,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000835,short_north,Chipotle,True,DRV-0131,Driver 131,35.83,4.86,7.37,32.93,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000836,clintonville,Kroger,True,DRV-0064,Driver 64,43.62,4.55,9.59,24.91,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000837,osu,Iron Grill BBQ & Breakfast,True,DRV-0007,Driver 7,37.82,6.27,6.03,34.8,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000838,northland,Chipotle,True,DRV-0017,Driver 17,29.12,4.38,6.65,23.93,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000839,osu,Taco Bell,True,DRV-0007,Driver 7,29.97,4.97,6.03,31.3,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000840,northland,Chipotle,True,DRV-0017,Driver 17,29.92,6.35,4.71,30.11,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000841,short_north,Ritzy's,True,DRV-0131,Driver 131,31.32,5.23,5.99,30.59,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000842,northland,McDonald's,True,DRV-0017,Driver 17,31.84,5.12,6.22,15.54,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000843,beechwold,Wendy's,True,DRV-0139,Driver 139,30.83,4.79,6.44,22.45,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000844,clintonville,Awadh India Restaurant,True,DRV-0064,Driver 64,30.84,4.0,7.71,20.42,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000845,short_north,McDonald's,True,DRV-0131,Driver 131,38.82,5.23,7.42,38.36,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000846,clintonville,Awadh India Restaurant,True,DRV-0064,Driver 64,30.65,4.32,7.09,27.73,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000847,northland,McDonald's,True,DRV-0017,Driver 17,34.28,5.73,5.98,43.17,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000848,ua_edge,McDonald's,True,DRV-0034,Driver 34,45.59,5.44,8.38,29.74,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000849,northland,Iron Grill BBQ & Breakfast,True,DRV-0017,Driver 17,23.33,6.31,3.7,31.48,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000850,dublin_edge,Awadh India Restaurant,True,DRV-0108,Driver 108,43.96,4.77,9.22,30.76,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000851,northland,Ritzy's,True,DRV-0017,Driver 17,29.97,5.6,5.35,22.64,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000852,ua_edge,McDonald's,True,DRV-0034,Driver 34,39.58,4.16,9.52,39.1,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000853,northland,Iron Grill BBQ & Breakfast,True,DRV-0017,Driver 17,27.34,6.02,4.54,31.93,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
